,filename,sentence,paragraph_index,paragraphs,num_char_sentence,total_chars
243,C:/Modeling/ETA/Czechia/tk_03sz2012_aj.pdf,"4 The external environment (i) Comparison between the assumptions of the new and  previous forecasts for the effective euro area 3 previous forecast new forecast 2.3 2.3 2.2 2.1 2.1 2.0 2.0 1.9 2 1.7 1.6 1.0 0.9 1 0.8 0.8 0.5 0.5 0 2012 2013 2012 2013 2012 2013 2012 2013 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the assumptions of the new and previous forecasts 140 previous forecast 1.35 previous forecast new forecast 130 new forecast 1.31 119.2 1.30 120 1.30 1.29 1.29 111.2 112.3 106.5 110 100 1.25 90 80 1.20 70 60 1.15 50 40 1.10 2012 2013 2012 2013 Brent oil (USD/barrel) USD/EUR  6 The forecast for headline inflation 7 Monetary  policy 6 horizon   5 4 3 Inflation target 2 1 0 -1 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval 7 The forecast for monetary-policy  relevant inflation 7 Monetary  policy 6 horizon   5 4 3 Inflation target 2 1 0 -1 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval 8 The forecast for GDP 10 8 6 4 2 0 -2 -4 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval 9 The forecast for interest rates  (3M PRIBOR) 4 3 2 1 0 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval 10 The forecast for the CZK/EUR exchange rate  (quarterly averages) 28 26 24 22 20 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval 11 Comparison with the  previous forecast 4 previous forecast 26 new forecast 24.9 24.7 3 24.3 24.3 24 1.9 1.9 2 1.5 1.5 1.4 1.4 22 1.0 1.0 1.0 0.9 1 0.0 0.0 0 20 II/2013 III/2013 2012 2013 2012 2013 2012 2013 Consumer prices GDP 3M PRIBOR CZK/EUR (right-hand scale) 12 Alternative scenario: additional budgetary  measures  •  The alternative scenario captures proposed government measures for 2013 aimed  at further fiscal consolidation, which for the most part require changes to the  legislation in force.",11.0,17.0,2025.0,6811.0
244,C:/Modeling/ETA/Czechia/tk_03sz2012_aj.pdf,•  Fiscal restriction through a rise in both VAT rates and lower nominal disposable  income of households will reduce household consumption in particular.,12.0,17.0,154.0,6811.0
245,C:/Modeling/ETA/Czechia/tk_03sz2012_aj.pdf,This will  result in slower GDP growth compared to the baseline scenario.,12.0,17.0,73.0,6811.0
246,C:/Modeling/ETA/Czechia/tk_03sz2012_aj.pdf,•  The first-round effects of the increase in both VAT rates will cause headline inflation  to rise.,13.0,17.0,100.0,6811.0
247,C:/Modeling/ETA/Czechia/tk_03sz2012_aj.pdf,"•  In line with past experience and the subdued economic activity, no significant  second-round effects of the VAT rate hike on inflation are expected.",14.0,17.0,151.0,6811.0
248,C:/Modeling/ETA/Czechia/tk_03sz2012_aj.pdf,•  The lower interest rates from the end of 2012 onwards are thus reacting only to the  anti-inflationary pressure (visible in monetary-policy relevant inflation) generated by  the slower GDP growth.,15.0,17.0,199.0,6811.0
249,C:/Modeling/ETA/Czechia/tk_03sz2012_aj.pdf,•  The exchange rate is almost the same as in the baseline scenario.,16.0,17.0,68.0,6811.0
250,C:/Modeling/ETA/Czechia/tk_03sz2012_aj.pdf,"13 Alternative scenario: additional budgetary  measures  headline inflation   7 Monetary  policy  6 horizon 5 4 3 Inflation target 2 1 0 -1 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval Baseline scenario AS additional fiscal measures   14 Alternative scenario: additional budgetary  measures  monetary-policy relevant inflation   7 Monetary policy 6 horizon  5 4 3 Inflation target 2 1 0 -1 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval Baseline scenario AS additional fiscal measures   15 Alternative scenario: additional budgetary  measures  GDP   10 8 6 4 2 0 -2 -4 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval Baseline scenario AS additional fiscal measures   16 Alternative scenario: additional budgetary  measures  3M PRIBOR   4 3 2 1 0 II/10 III IV I/11 II III IV I/12 II III IV I/13 II III IV 90% 70% 50% 30% confidence interval Baseline scenario AS additional fiscal measures   17 Comparison of the alternative scenario  with the baseline scenario  and with the previous forecast 4 26 previous forecast new forecast - baseline scenario new forecast - alternative scenario 24.9 3 25 24.7 24.7 24.3 24.3 24.3 2.1 2.0 1.9 1.9 2 24 1.5 1.5 1.4 1.4 1.1 1.0 1.0 1.0 1.0 0.9 1 23 0.6 0.0 0.0 0.0 0 22 II/2013 III/2013 2012 2013 2012 2013 2012 2013 CZK/EUR (right-hand scale) Consumer prices GDP 3M PRIBOR 18 Major risks to the forecast The risks to the forecast are on the upside Downside risk: •  demand-side impact of the additional fiscal measures  (in line with the alternative scenario) Upside risks: •  potential rise in inflation expectations •  slightly weaker koruna-euro exchange rate •  higher prices of commodities, especially crude oil Two-sided risk: •  economic developments abroad 19 Thank you for your attention More information about the forecast  can be found at  http://www.cnb.cz/en/monetary_policy/forecast/ and in Inflation Report II/2012,  to be published 11 May 2012.",17.0,17.0,2043.0,6811.0
251,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,Press conference of the  CNB Bank Board 3rd Situation Report on  Economic and Monetary  Developments 2 May 2013 The monetary policy decision and  the stance of the CNB •  At the close of the meeting the Board decided unanimously to  leave the two-week repo rate unchanged at 0.05%.,1.0,13.0,281.0,3931.0
252,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,•  Interest rates will remain at current levels (i.e. at technical zero)  over a longer horizon until inflation pressures increase  significantly.,2.0,13.0,146.0,3931.0
253,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,•  The CNB is ready to use foreign exchange interventions if  further monetary policy easing becomes necessary.,3.0,13.0,111.0,3931.0
254,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,"22 Reasons for the decision within  the context of the forecast •  Consistent with the forecast is a slight decline in market interest  rates, followed by a rise in rates in 2014.",4.0,13.0,179.0,3931.0
255,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,•  The new forecast does not predict an increase in inflation pressures  and no tangible risks of such an increase in inflation pressures can  be identified either.,5.0,13.0,164.0,3931.0
256,,,,,,
257,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,33 The message of the forecast •  Tax changes and growth in administered prices are again the sources of current  inflation.,7.0,13.0,124.0,3931.0
258,,,,,,
259,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,•  Headline inflation will be slightly below the CNB’s 2% target this year and next  year.,8.0,13.0,90.0,3931.0
260,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,Monetary-policy relevant inflation will be close to the lower boundary of the  tolerance band this year and then return slowly to the target.,8.0,13.0,141.0,3931.0
261,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,"•  This year, GDP will drop by 0.5% amid ongoing fiscal consolidation and an only  gradual recovery in external demand.",9.0,13.0,119.0,3931.0
262,,,,,,
263,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,•  The exchange rate of the koruna against the euro will appreciate very slowly from a  weak initial level.,10.0,13.0,107.0,3931.0
264,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,"•  Consistent with the forecast is a slight decline in market interest rates, followed by  a rise in rates in 2014.",11.0,13.0,115.0,3931.0
265,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,4 The external environment (i) Comparison between the assumptions of the new and previous  forecasts for the effective euro area 3 previous forecast new forecast 2.2 2.1 2.1 2.1 2.0 2.0 2 1.8 1.8 1.7 1.6 1 0.6 0.5 0.5 0.4 0.3 0.2 0 2013 2014 2013 2014 2013 2014 2013 2014 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the assumptions of the new and previous forecasts 120 previous forecast 1.35 previous forecast new forecast new forecast 108.8 110 106.5 1.30 102.9 1.30 101.1 100 1.27 1.26 90 1.25 1.24 80 1.20 70 60 1.15 2013 2014 2013 2014 Brent oil (USD/barrel) USD/EUR  6 The forecast for headline inflation 6 Monetary  policy 5 horizon   4 3 Inflation target 2 1 0 -1 II/11 III IV I/12 II III IV I/13 II III IV I/14 II III IV 90% 70% 50% 30% confidence interval 7 The forecast for monetary-policy  relevant inflation 6 Monetary  policy 5 horizon   4 3 Inflation target 2 1 0 -1 II/11 III IV I/12 II III IV I/13 II III IV I/14 II III IV 90% 70% 50% 30% confidence interval 8 The forecast for GDP 10 8 6 4 2 0 -2 -4 II/11 III IV I/12 II III IV I/13 II III IV I/14 II III IV 90% 70% 50% 30% confidence interval 9 The forecast for interest rates  (3M PRIBOR) 4 3 2 1 0 II/11 III IV I/12 II III IV I/13 II III IV I/14 II III IV 90% 70% 50% 30% confidence interval 10 The forecast for the CZK/EUR exchange rate  (quarterly averages) 29 27 25 23 21 II/11 III IV I/12 II III IV I/13 II III IV I/14 II III IV 90% 70% 50% 30% confidence interval 11 Comparison with the  previous forecast 3 26 previous forecast 25.6 new forecast 25.3 25.3 2.1 25.0 1.9 2 1.8 1.8 1.8 25 1.7 1 24 0.6 0.5 0.4 0.3 0 23 -0.3 -0.5 -1 22 -2 21 II/2014 III/2014 2013 2014 2013 2014 2013 2014 Consumer prices GDP 3M PRIBOR CZK/EUR (right axis) 12 Risks to the forecast The risks to the forecast are on the downside.,12.0,13.0,1838.0,3931.0
266,C:/Modeling/ETA/Czechia/tk_03sz2013_aj.pdf,"Risks on the downside: •  outlook for foreign variables – EURIBOR, oil prices •  domestic economic developments •  increased competition in some oligopolistic industries 1133 Thank you for your attention More information about the forecast  can be found at  http://www.cnb.cz/en/monetary_policy/forecast/ and in Inflation Report II/2013,  to be published 10 May 2013.",13.0,13.0,367.0,3931.0
267,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,"Press Conference of the CNB Bank Board 4th Situation Report on Economic  and Monetary Developments 26 April 2007 TThhee  mmoonneettaarryy  ppoolliiccyy  ddeecciissiioonn  ttaakkeenn   aanndd  tthhee  rraattiioo  ooff  tthhee  vvootteess  ccaasstt After discussing the situation report, the Board decided by a  majority vote to leave the CNB two-week repo rate  unchanged at 2.5%.",1.0,5.0,379.0,3139.0
268,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,"Four members voted in favour of this  decision, and two members voted for increasing rates by  0.25 of a percentage point.",1.0,5.0,122.0,3139.0
269,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,TThhee  eexxtteerrnnaall  eennvviirroonnmmeenntt Comparison between the April and January forecast assumptions 2007 2008   Effective indicator of consumer prices in the euro area    January 2.1 1.7 April 1.8 1.7   Effective indicator of producer prices in the euro area  January 2.3 2.3   (percentages) April 2.2 1.9   Effective indicator of GDP in the euro area (percentages) January 1.8 1.9 April 2.2 2.2   Price of Brent crude oil (USD/barrel) January 64.7 67.7 April 61.6 65.5   Price of petrol (USD/t) January 594.1 645.7 April 586.2 621.1   USD/EUR exchange rate (level) January 1.32 1.30 April 1.32 1.31   1Y EURIBOR  (percentages) January 3.9 3.8 April 4.1 4.0 TThhee  AApprriill  iinnffllaattiioonn ffoorreeccaasstt 5 4 inflation target  3 2 inflation forecast monetary 1 actual inflation policy horizon 0 1/06 4 7 10 1/07 4 7 10 1/08 4 7 10 TThhee  iinnffllaattiioonn  ffoorreeccaasstt  eexxcclluuddiinngg  tthhee   ffiirrsstt--rroouunndd  eeffffeecctt  ooff  iinnddiirreecctt  ttaaxxeess 5 4 inflation target  3 2 monetary 1 inflation forecast policy actual inflation horizon 0 1/06 4 7 10 1/07 4 7 10 1/08 4 7 10 Consistent with the macroeconomic forecast and its assumptions  is a gradual rise in nominal interest rates over the entire forecast  horizon.,1.0,5.0,1267.0,3139.0
270,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,CCoommppaarriissoonn  wwiitthh  tthhee  JJaannuuaarryy   ffoorreeccaasstt • Compared to the January forecast the rate of growth is higher in 2007 and 2008.,1.0,5.0,155.0,3139.0
271,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,"• The real economy will generate inflationary pressures in 2007 and  2008, whereas according to the January forecast it was only in  2007.",2.0,5.0,138.0,3139.0
272,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,"• Compared to the January forecast, inflation is initially higher, but  starting from 3Q 2008 lower.",3.0,5.0,100.0,3139.0
273,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,• At the monetary policy horizon (2Q-3Q 2008) inflation adjusted for  the first-round effect of indirect taxes (which is relevant for  monetary policy) is in the lower part of the tolerance band of the  inflation target.,4.0,5.0,220.0,3139.0
274,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,TThhee  AApprriill  ffoorreeccaasstt   Forecast for headline inflation in:   December 2007 3.2 – 4.2 %   December 2008 2.7 – 4.1 %   Forecast for inflation excluding the first-round effects of changes in indirect taxes in:   March 2008 (+4 quarters) 2.1 – 3.5 %   September 2008 (+6 quarters) 2.2 – 3.6 %     Forecast for GDP growth in:   2007                                                    4.9  - 6.5 %   2008                                                    3.8  - 6.8 % MMaajjoorr  uunncceerrttaaiinnttiieess  ooff  tthhee  ffoorreeccaasstt The forecast risks are roughly balanced.,4.0,5.0,590.0,3139.0
275,C:/Modeling/ETA/Czechia/TK_04SZ2007_EN.pdf,Major risks and uncertainties: - new data from domestic economy since the forecast elaboration - external developments - the fiscal reform - exchange rate of the koruna,5.0,5.0,168.0,3139.0
276,,,,,,
277,,,,,,
278,,,,,,
279,,,,,,
280,,,,,,
281,,,,,,
282,,,,,,
283,,,,,,
284,,,,,,
285,,,,,,
286,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,"Press conference of CNB Bank  Board and Governor Zdeněk Tůma A glance back at monetary policy in the last 12 years and 4th Situation Report on  Economic and Monetary  Developments June 23, 2010 14 Inflation  Solution of  Unconditional  Interest rate  Exch. rate  13 targeting CNB  model forecast  prediction  prediction  consumer prices 12 independence in decision‐ and votes cast  published net inflation making and  by Board  11 First IR and  Agreement  communication members  minutes of  with govt. on  published 10 the meeting target 9 Votes cast  Large inflow of  Start of crisis  Macro‐ target 1998   published capital tests  and  financial  8 6% +/- 0,5p.b.",1.0,9.0,664.0,4232.0
287,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,"decision‐making  adjustment to  panel  (announced in   target  2000  processes MP  before  December 1997) 7 4,5 +/- 1p.b.",2.0,9.0,121.0,4232.0
288,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,"instruments Board  % target 1999  (announced in     in 6 4,5 +/- 0,5p.b.",3.0,9.0,72.0,4232.0
289,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,December 1997) start of the meeting (announced in target band November 1998) 3 - 5 % end of the  5 target band target band 2 - 4 % 4 2002-2005 point target 3% (announced 3 in April 2001) (announced  point target 2% in March 2004) 2 target 2001   (announced 3% +/- 1p.b. in March 2007 1 target 2005 (announced 2 % +/- 1p.p.,3.0,9.0,322.0,4232.0
290,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,in April 2000) announced in April 1999 0 -1 2 1/98 1/99 1/00 1/01 1/02 1/03 1/04 1/05 1/06 1/07 1/08 1/09 1/10 1/1 The monetary policy decision taken  and the ratio of the votes cast • At the close of the meeting the Board decided  unanimously to leave the two-week repo rate unchanged at 0.75%.,4.0,9.0,295.0,4232.0
291,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,3 Reasons for the decision • Headline and monetary-policy relevant inflation will be close  to the 2% target at the monetary policy horizon.,5.0,9.0,140.0,4232.0
292,,,,,,
293,,,,,,
294,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,"4 The inflation forecast and  expected outcome in 2010, Q2  8 Monetary  policy horizon   6 4 Inflation target 2 0 -2 II/08 III IV I/09 II III IV I/10 II III IV I/11 II III IV 90% 70% 50% 30% confidence interval Expected outcome 5 The external environment (i) Comparison between the current forecast assumptions and June outlook  based on Consensus Forecasts survey and market expectations  3 CF_06 2.1 current forecast 2.0 2.0 2 1.8 1.7 1.7 1.6 1.6 1.5 1.5 2 1.2 1.1 1.1 1 0.8 0.8 0.7 1 0 2010 2011 2010 2011 2010 2011 2010 2011 Consumer prices Producer prices GDP 3M EURIBOR 6 The external environment (ii) Comparison between the current forecast assumptions and June outlook based on Consensus Forecasts survey and market expectations  90 CF_06 1.45 CF_06 85.2 current forecast current forecast 80.4 80.7 1.40 1.38 80 77.3 1.37 1.35 70 1.30 1.27 60 1.25 1.20 50 1.20 40 1.15 2010 2011 2010 2011 Brent oil (USD/barel) USD/EUR  7 Other new data since the Board's  previous monetary meeting • Czech economy grew in 2010 Q1 (1.1% y-o-y).",8.0,9.0,1035.0,4232.0
295,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,"Its growth was, however,  slower compared to the forecast (1.8%); • April annual growth of industrial production (10.9%) indicates that  economic activity continues to increase in y-o-y terms, decline of retail  trade (-4.5%) is in line with expected weak consumption; • Labour market reacts to the economic slump in 2009 with delay as  expected.",8.0,9.0,346.0,4232.0
296,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,"Nominal wage growth in Q1 slowed down to 2.2%,  employment deepened its decline to -2.4% and ILO unemployment  increased to 8.0%.",8.0,9.0,129.0,4232.0
297,C:/Modeling/ETA/Czechia/tk_04sz2010_aj.pdf,"On the contrary, seasonally adjusted registered  unemployment slightly declined in the course of Q2;   • May growth in industrial producer prices (1.5%) and lower decline in  agricultural producer prices (-1.2%) manifest fading anti-inflationary  effects of commodity and food prices.    8 Comparison of actual data with  the CNB forecast 10 9.5 actual data 9.0 9 forecast 8 7 6 5 4 3.5 3 2.2 1.8 2 1.1 1.2 0.9 1 0 GDP (Q1,2010) inflation (May 2010) average wage   unemployment  (Q1,2010) (Q2,2010) Note: for unemployment comparison of Maydata with forecast for the quarter  9 Major risks of the forecast Inflation forecast risks are roughly balanced.",8.0,9.0,651.0,4232.0
